customer_id,call_date,queue,handle_time_min,is_repeat_7d
C0040471,2026-03-31,General_Inquiry,5.7,0
C0016282,2025-12-22,Billing,4.4,1
C0007393,2025-10-27,Billing,10.1,1
C0021696,2026-02-16,Billing,6.3,0
C0045481,2026-03-23,Technical_Support,20.4,1
C0004948,2025-11-11,Sales,11.2,0
C0028304,2026-02-26,General_Inquiry,5.1,1
C0019760,2026-01-07,Retention,17.5,0
C0023407,2026-03-04,Billing,8.2,1
C0005796,2026-01-10,Billing,7.9,0
C0002335,2026-01-02,Billing,13.0,1
C0016840,2026-03-11,General_Inquiry,7.6,0
C0037442,2025-11-18,Billing,7.6,1
C0031173,2026-02-05,Retention,11.3,0
C0025937,2026-01-05,Technical_Support,16.4,1
C0014134,2026-02-20,General_Inquiry,4.6,0
C0023482,2025-11-26,Technical_Support,4.9,1
C0046344,2025-12-01,Sales,13.2,0
C0037868,2025-12-22,Technical_Support,14.3,1
C0012365,2025-12-29,Technical_Support,12.3,1
C0030777,2025-12-24,Billing,10.2,0
C0009172,2025-11-27,Mobile_Support,16.1,0
C0032135,2025-11-29,Billing,9.7,0
C0026531,2025-11-26,Technical_Support,10.0,0
C0041931,2026-01-10,Sales,6.2,1
C0000733,2025-10-31,Billing,6.2,0
C0018459,2026-03-25,Billing,10.0,0
C0006177,2025-12-28,Billing,10.3,0
C0005781,2026-03-31,Retention,14.7,1
C0006680,2025-11-12,Mobile_Support,17.0,0
C0026468,2026-01-12,Sales,7.6,0
C0043354,2025-12-08,Billing,13.3,1
C0003435,2025-10-07,General_Inquiry,6.7,0
C0010120,2026-01-27,Sales,10.8,0
C0019624,2025-11-12,Sales,14.3,0
C0027975,2026-02-02,Technical_Support,21.5,0
C0001287,2025-11-14,Technical_Support,15.2,1
C0010691,2025-12-05,Technical_Support,12.9,1
C0048596,2026-03-19,Mobile_Support,14.3,0
C0023591,2025-12-01,Retention,26.9,0
C0046558,2025-12-18,Billing,9.2,0
C0042452,2025-12-29,Billing,6.1,0
C0032869,2026-02-24,General_Inquiry,3.6,0
C0000585,2026-03-09,Billing,1.1,1
C0011463,2025-12-21,Mobile_Support,12.4,1
C0027223,2025-12-30,Mobile_Support,10.1,1
C0001174,2025-12-25,Retention,19.5,0
C0019707,2026-02-18,Technical_Support,12.3,0
C0005468,2026-03-19,Retention,19.7,0
C0042634,2025-11-20,Billing,9.1,0
C0030545,2026-01-07,Billing,2.6,0
C0010490,2026-01-23,General_Inquiry,11.3,0
C0025053,2026-01-06,Technical_Support,15.7,1
C0030449,2026-01-06,Billing,9.4,1
C0030275,2025-12-01,Sales,7.1,1
C0022556,2025-11-22,Technical_Support,18.3,0
C0036768,2026-01-29,Billing,10.9,1
C0014729,2025-12-22,Technical_Support,12.4,0
C0039301,2026-03-11,Billing,10.8,1
C0038087,2025-10-30,General_Inquiry,7.2,0
C0033885,2025-12-29,Technical_Support,7.5,1
C0016518,2025-11-24,Retention,33.6,0
C0006302,2026-03-22,Technical_Support,23.7,1
C0000915,2026-03-20,Retention,25.7,0
C0021361,2025-12-06,Retention,21.6,0
C0022383,2026-02-07,Technical_Support,8.5,0
C0012865,2026-01-24,Sales,7.9,0
C0006094,2025-11-18,Billing,4.4,0
C0020201,2025-10-12,Mobile_Support,17.5,1
C0011902,2025-12-29,Billing,10.8,0
C0044502,2026-01-13,Technical_Support,16.8,1
C0037270,2026-03-20,Billing,7.9,1
C0020986,2026-03-23,Retention,9.4,0
C0001460,2026-03-09,Technical_Support,12.6,1
C0022546,2026-02-12,Mobile_Support,14.8,1
C0049105,2026-03-28,Technical_Support,20.0,1
C0010408,2026-02-28,Mobile_Support,14.0,0
C0041293,2025-11-04,Technical_Support,13.9,0
C0043284,2025-11-17,Technical_Support,12.6,0
C0003390,2025-12-03,Retention,4.6,1
C0003135,2026-02-17,Technical_Support,18.2,1
C0019855,2025-12-26,Billing,5.4,0
C0007823,2025-11-12,Technical_Support,14.0,0
C0019413,2025-12-15,Sales,15.0,1
C0002132,2026-01-29,Billing,4.1,0
C0011508,2026-03-16,Technical_Support,18.4,1
C0003516,2025-10-13,Technical_Support,11.5,1
C0035324,2025-12-03,Retention,20.9,0
C0046477,2025-12-23,Billing,7.3,1
C0003246,2026-03-31,Technical_Support,14.2,0
C0022782,2025-11-25,Billing,8.5,1
C0049187,2026-03-26,Billing,5.4,0
C0001385,2026-03-19,Technical_Support,13.8,0
C0025331,2026-01-05,General_Inquiry,10.2,0
C0035790,2026-01-23,Billing,10.4,0
C0036261,2025-12-24,Retention,13.5,1
C0011081,2026-01-30,Technical_Support,4.4,1
C0045171,2025-10-09,General_Inquiry,8.1,1
C0022693,2026-02-02,Retention,12.9,1
C0007174,2025-12-31,Technical_Support,13.1,0
C0031462,2025-12-30,Billing,9.0,0
C0041345,2026-02-12,General_Inquiry,9.2,1
C0029130,2025-12-22,Sales,6.7,0
C0021195,2026-03-01,Retention,28.1,0
C0044527,2025-12-21,Technical_Support,3.6,0
C0013106,2025-12-15,Mobile_Support,8.7,0
C0026209,2025-11-04,Mobile_Support,1.7,0
C0005271,2026-02-27,Billing,6.6,0
C0049958,2025-12-12,General_Inquiry,9.3,0
C0027593,2026-01-03,Sales,9.5,0
C0040927,2025-11-11,Billing,8.9,0
C0020730,2025-12-18,Technical_Support,10.8,0
C0035510,2026-01-11,Sales,6.7,1
C0003191,2025-11-21,Sales,5.2,1
C0038698,2025-12-05,General_Inquiry,6.2,0
C0022501,2025-12-08,Technical_Support,17.9,0
C0027550,2026-02-16,Retention,5.1,0
C0003997,2026-03-23,Technical_Support,15.0,0
C0023018,2026-02-14,Retention,23.1,0
C0018331,2025-12-26,Billing,8.8,0
C0026091,2026-03-11,Billing,11.5,0
C0011620,2025-12-16,Billing,4.1,0
C0045723,2025-12-08,Billing,10.0,1
C0006063,2025-12-13,Technical_Support,4.3,0
C0031649,2025-11-27,Billing,9.6,0
C0017276,2026-03-04,Technical_Support,7.0,1
C0005703,2025-12-12,Billing,10.8,1
C0048648,2026-03-21,Billing,14.2,1
C0046904,2025-10-03,Sales,7.0,0
C0017334,2026-01-20,Technical_Support,25.0,0
C0037574,2026-01-12,Sales,1.1,0
C0017306,2026-03-24,Billing,12.5,0
C0023917,2026-03-03,Retention,7.4,0
C0039689,2025-12-11,Technical_Support,14.7,1
C0023324,2025-11-24,Technical_Support,19.4,0
C0038917,2025-11-26,Billing,4.1,1
C0037297,2026-03-25,Billing,5.4,1
C0023571,2025-12-28,Billing,7.6,0
C0017546,2025-10-21,Sales,14.7,0
C0028422,2026-01-10,Billing,14.0,1
C0018490,2026-03-12,Mobile_Support,18.7,0
C0006935,2026-02-16,Billing,2.5,1
C0036179,2025-11-01,Billing,4.3,1
C0018825,2025-11-18,Retention,27.4,0
C0044054,2025-11-26,General_Inquiry,9.9,1
C0046493,2025-12-22,Mobile_Support,19.4,1
C0028683,2025-12-30,Retention,28.0,1
C0002604,2025-12-15,Technical_Support,19.1,0
C0039655,2025-11-05,Billing,6.1,0
C0005101,2026-02-12,Technical_Support,8.0,1
C0025907,2025-11-22,Billing,8.5,0
C0035975,2026-01-18,Retention,9.9,0
C0026317,2026-02-17,Mobile_Support,11.5,1
C0047756,2026-03-01,Billing,9.6,0
C0012018,2026-03-03,Billing,4.0,0
C0019716,2026-01-06,Billing,11.1,0
C0015187,2026-02-24,General_Inquiry,11.4,0
C0024524,2026-01-27,Technical_Support,16.2,1
C0004253,2026-03-19,Technical_Support,17.5,0
C0029229,2026-03-25,Billing,5.9,0
C0044187,2026-01-17,Billing,3.8,1
C0035882,2026-03-14,Billing,11.7,1
C0033580,2025-12-31,General_Inquiry,7.4,1
C0032040,2025-10-11,Technical_Support,7.4,1
C0044155,2026-03-16,Technical_Support,20.2,1
C0012348,2026-03-23,Billing,8.3,1
C0044616,2025-10-26,Technical_Support,21.2,0
C0022534,2026-01-01,Retention,13.8,1
C0016118,2025-12-13,Technical_Support,22.4,0
C0007998,2026-03-24,Retention,12.1,1
C0015024,2026-01-11,Technical_Support,8.5,0
C0003654,2026-03-13,Billing,8.3,0
C0030662,2026-02-20,Sales,5.0,0
C0035623,2026-02-02,Billing,12.7,0
C0031016,2025-11-27,Sales,1.1,0
C0038904,2026-01-15,Mobile_Support,13.5,1
C0036543,2025-12-24,General_Inquiry,11.7,1
C0028253,2025-12-27,Technical_Support,21.6,0
C0035876,2025-10-08,General_Inquiry,9.9,1
C0037315,2026-02-18,Mobile_Support,7.1,1
C0026200,2025-10-24,General_Inquiry,9.4,1
C0030821,2026-01-05,Billing,4.7,1
C0036467,2026-01-14,Billing,5.6,0
C0010346,2026-01-29,General_Inquiry,7.7,1
C0039468,2025-11-27,Billing,5.4,0
C0042211,2026-02-19,Billing,4.5,0
C0042393,2026-01-19,Technical_Support,21.9,0
C0030428,2025-12-08,Sales,6.3,0
C0010847,2025-12-30,Sales,15.8,0
C0044623,2026-03-25,Billing,4.5,0
C0009373,2026-03-05,General_Inquiry,6.5,1
C0000453,2025-12-29,Technical_Support,8.6,1
C0005524,2026-02-02,Billing,13.6,0
C0019076,2026-02-05,General_Inquiry,9.2,0
C0042930,2026-01-04,Sales,6.3,0
C0014427,2025-12-29,Technical_Support,17.7,1
C0046147,2025-12-09,General_Inquiry,13.6,1
C0018961,2026-01-04,Technical_Support,12.0,1
C0040875,2026-02-02,Retention,22.5,1
C0025462,2026-03-11,Technical_Support,18.9,1
C0014551,2025-10-26,Billing,6.5,1
C0014069,2026-01-27,Sales,11.1,0
C0011394,2026-03-18,Billing,7.6,0
C0020026,2025-11-06,Sales,4.3,0
C0048843,2025-12-05,Retention,25.2,0
C0022646,2025-12-09,Retention,26.3,0
C0045073,2026-02-24,General_Inquiry,9.1,0
C0042172,2025-11-07,Billing,9.1,0
C0045824,2025-11-09,Billing,4.3,0
C0042380,2025-10-25,Mobile_Support,15.2,1
C0041556,2026-03-24,Billing,7.7,1
C0032903,2026-03-21,General_Inquiry,4.7,0
C0033144,2025-10-30,Billing,7.9,1
C0023726,2026-03-31,Sales,11.2,1
C0013507,2026-02-28,General_Inquiry,7.5,1
C0035553,2026-02-21,Billing,4.6,0
C0037428,2025-10-06,Retention,1.0,0
C0020670,2026-01-01,Billing,8.7,0
C0027652,2026-03-31,Mobile_Support,16.5,0
C0000197,2026-03-07,General_Inquiry,2.5,0
C0035133,2026-02-20,Billing,12.9,1
C0012972,2026-02-11,General_Inquiry,8.5,0
C0049996,2025-11-14,Technical_Support,4.0,1
C0045879,2026-01-28,Technical_Support,18.0,1
C0046401,2026-03-15,Sales,4.9,0
C0019564,2025-11-19,Technical_Support,13.4,1
C0014402,2026-03-05,Billing,5.8,0
C0019476,2026-02-23,Billing,8.0,1
C0029833,2025-11-20,Billing,10.6,0
C0023338,2025-11-18,General_Inquiry,5.2,0
C0033271,2026-03-01,Billing,12.8,1
C0013881,2026-03-25,Billing,4.3,0
C0013318,2026-01-20,Billing,7.1,0
C0031339,2026-02-16,Mobile_Support,10.0,1
C0033311,2026-01-21,Technical_Support,29.9,0
C0029157,2026-03-10,General_Inquiry,7.2,0
C0006861,2025-12-22,Billing,11.3,1
C0018454,2026-01-05,Technical_Support,19.3,0
C0034682,2025-11-26,Technical_Support,25.3,1
C0008201,2025-11-20,General_Inquiry,5.6,0
C0037856,2025-11-24,Technical_Support,14.9,1
C0017549,2025-11-07,Mobile_Support,10.3,1
C0032849,2025-10-23,Retention,8.3,0
C0004035,2025-11-27,General_Inquiry,6.0,0
C0005180,2026-01-19,Billing,7.8,1
C0043037,2025-10-12,Sales,12.4,0
C0005812,2025-12-02,Sales,4.6,0
C0013894,2025-12-17,Retention,12.4,0
C0006777,2025-11-18,Billing,17.0,0
C0026911,2026-02-07,General_Inquiry,8.9,0
C0031350,2025-10-29,General_Inquiry,6.3,1
C0028219,2026-02-03,Sales,6.4,0
C0022594,2026-01-09,Sales,13.4,0
C0044086,2025-11-05,Billing,10.5,0
C0009712,2025-11-06,Technical_Support,19.6,0
C0026046,2025-10-22,General_Inquiry,6.4,0
C0023991,2026-02-02,General_Inquiry,4.3,0
C0009480,2026-03-19,Technical_Support,22.0,0
C0024233,2026-02-11,Billing,9.3,1
C0007214,2026-03-17,General_Inquiry,9.1,0
C0025338,2026-02-07,Retention,17.2,0
C0009167,2026-01-16,Technical_Support,13.5,1
C0042511,2026-02-01,Billing,8.3,0
C0015804,2026-02-10,Billing,6.7,0
C0038396,2025-12-10,General_Inquiry,7.4,0
C0048587,2025-12-27,Technical_Support,16.0,1
C0009183,2025-10-03,Billing,10.6,0
C0006812,2026-03-11,Retention,17.9,1
C0000908,2025-11-23,General_Inquiry,3.3,1
C0044216,2025-10-22,Retention,15.3,0
C0045431,2025-10-31,General_Inquiry,8.9,0
C0026368,2026-03-29,Technical_Support,9.6,1
C0038391,2026-01-05,Sales,9.8,1
C0004340,2026-01-23,Mobile_Support,13.7,1
C0002010,2025-10-01,General_Inquiry,9.4,0
C0036322,2026-01-02,Billing,8.7,0
C0016258,2025-12-23,Billing,10.6,0
C0039722,2025-10-08,Billing,14.6,0
C0045847,2026-02-23,Billing,5.4,0
C0044544,2026-02-10,Sales,11.4,0
C0024578,2025-11-09,Sales,6.3,0
C0031109,2026-02-23,General_Inquiry,10.0,1
C0023549,2026-02-13,Sales,14.5,0
C0038905,2026-01-01,Technical_Support,20.2,0
C0009359,2025-10-29,Technical_Support,21.8,1
C0005037,2025-11-03,Technical_Support,18.6,0
C0043938,2026-03-18,Retention,28.7,0
C0002814,2025-12-12,Billing,10.5,1
C0014790,2025-11-10,Billing,7.5,0
C0015959,2026-03-15,General_Inquiry,12.3,0
C0025583,2025-10-20,General_Inquiry,9.0,1
C0026349,2026-03-15,Billing,10.7,1
C0041268,2026-01-23,Sales,6.2,0
C0038461,2025-10-02,Billing,6.1,0
C0042291,2025-10-24,Technical_Support,9.3,0
C0042907,2025-10-12,General_Inquiry,4.2,0
C0027514,2026-01-13,Technical_Support,10.6,0
C0002054,2026-03-14,Sales,11.0,0
C0028834,2026-03-30,Retention,12.4,0
C0047043,2026-02-15,Sales,6.9,0
C0045947,2025-10-02,General_Inquiry,8.2,1
C0033472,2025-12-28,Billing,8.7,0
C0008284,2025-10-24,Technical_Support,5.1,1
C0004319,2026-01-26,General_Inquiry,2.8,0
C0048394,2026-01-16,Billing,6.6,1
C0043139,2025-12-06,Retention,20.5,0
C0040126,2026-01-05,Technical_Support,22.6,1
C0035694,2025-10-06,General_Inquiry,6.0,0
C0029449,2025-11-18,General_Inquiry,5.0,1
C0036402,2026-02-02,Sales,6.1,0
C0017002,2026-01-29,Billing,7.5,0
C0013761,2025-10-01,Billing,11.3,0
C0019767,2025-12-03,Sales,11.5,0
C0016518,2026-01-22,General_Inquiry,9.1,1
C0009035,2025-12-08,General_Inquiry,9.2,1
C0011385,2025-11-28,Billing,13.9,0
C0023507,2026-02-18,Billing,8.5,0
C0004151,2025-12-10,Billing,8.5,1
C0014857,2026-01-27,Technical_Support,4.2,1
C0003307,2025-11-01,Billing,11.6,0
C0049406,2025-12-02,Retention,16.3,1
C0001158,2026-03-31,Billing,7.1,0
C0042435,2026-02-03,Technical_Support,19.6,0
C0031808,2025-11-12,Technical_Support,15.9,0
C0017951,2025-10-16,Billing,3.8,0
C0030589,2025-12-19,General_Inquiry,4.8,0
C0022370,2025-12-09,Sales,7.2,0
C0049479,2025-12-08,Sales,9.5,0
C0009920,2025-12-12,Billing,8.1,1
C0024558,2026-03-26,Billing,9.0,0
C0018368,2026-01-03,Technical_Support,4.1,1
C0031422,2025-11-02,Technical_Support,12.0,0
C0032215,2025-12-12,Technical_Support,14.2,1
C0005371,2026-03-27,Mobile_Support,15.0,1
C0001408,2026-03-24,Sales,14.2,0
C0008157,2026-02-19,Mobile_Support,13.2,1
C0040319,2025-12-10,Mobile_Support,18.9,0
C0011714,2025-11-30,Billing,6.7,0
C0006814,2026-02-07,Sales,13.5,0
C0040116,2025-12-16,Technical_Support,20.1,0
C0027730,2025-10-23,Sales,9.3,0
C0020504,2025-10-31,Retention,12.1,0
C0009627,2026-03-08,Technical_Support,31.5,0
C0036331,2026-02-11,Billing,9.2,0
C0021806,2025-11-13,Billing,3.4,0
C0016285,2026-01-27,Sales,4.1,0
C0028231,2026-02-03,Billing,7.2,0
C0048521,2025-10-16,Sales,16.6,0
C0025151,2025-12-25,Technical_Support,13.9,1
C0032827,2026-02-24,Technical_Support,16.0,1
C0007972,2025-10-20,Technical_Support,12.8,0
C0041914,2026-02-04,Sales,9.9,0
C0041564,2025-10-24,Technical_Support,15.4,0
C0022328,2025-11-21,General_Inquiry,6.4,1
C0034835,2026-02-23,Sales,3.4,0
C0039763,2026-02-11,Mobile_Support,9.3,1
C0032719,2025-11-28,Billing,7.9,1
C0003768,2026-03-03,General_Inquiry,1.0,0
C0047086,2025-12-01,Technical_Support,21.7,1
C0022301,2025-11-12,Sales,10.4,1
C0031687,2025-12-04,Sales,7.4,0
C0048535,2026-02-22,Billing,6.3,0
C0010488,2026-03-07,Sales,7.1,0
C0023190,2026-02-23,Billing,16.7,1
C0020247,2026-03-28,Retention,31.4,1
C0017051,2025-10-11,Retention,10.5,0
C0010704,2026-03-05,General_Inquiry,9.4,0
C0009379,2026-02-22,Billing,7.2,1
C0035876,2025-11-04,Retention,20.3,0
C0026302,2026-03-31,Mobile_Support,18.3,1
C0019333,2026-02-10,Sales,4.3,0
C0000726,2025-10-19,Sales,9.7,1
C0000343,2025-11-10,Billing,10.4,1
C0008793,2025-10-07,Billing,4.9,0
C0008304,2026-03-03,Technical_Support,14.2,1
C0023521,2025-12-31,Billing,9.6,1
C0047904,2026-01-25,Billing,8.0,1
C0021176,2025-11-04,Technical_Support,6.8,1
C0026437,2026-03-25,General_Inquiry,9.7,1
C0004454,2026-02-10,Billing,4.9,0
C0020794,2026-01-13,General_Inquiry,6.0,0
C0026821,2026-01-01,Sales,12.2,0
C0043735,2025-12-26,General_Inquiry,10.7,0
C0016578,2025-10-31,Billing,10.0,0
C0039687,2026-01-20,Technical_Support,11.1,1
C0004008,2025-10-08,Billing,7.7,0
C0014941,2025-11-23,Technical_Support,14.6,0
C0026547,2025-12-08,Billing,7.7,0
C0017812,2025-10-23,Retention,21.4,0
C0019665,2025-12-13,Technical_Support,20.4,1
C0020497,2026-02-23,Billing,5.1,1
C0031513,2025-11-04,Sales,10.1,0
C0028701,2026-03-17,Retention,12.0,0
C0044988,2025-10-05,Mobile_Support,1.0,1
C0036180,2026-02-05,Technical_Support,14.2,0
C0029557,2026-02-12,Billing,11.1,1
C0006117,2025-12-18,Billing,1.8,1
C0030465,2025-10-24,Technical_Support,23.4,0
C0010762,2025-10-19,Sales,9.6,0
C0020771,2025-11-04,Retention,5.3,0
C0010437,2025-11-05,General_Inquiry,9.6,0
C0013782,2026-01-16,Sales,7.9,0
C0006306,2026-02-06,Billing,3.7,0
C0021207,2026-01-17,General_Inquiry,7.8,0
C0027010,2025-10-16,Technical_Support,19.2,0
C0026605,2025-10-03,General_Inquiry,9.1,0
C0015185,2026-03-24,Mobile_Support,15.4,0
C0019043,2025-11-15,Technical_Support,16.7,1
C0004154,2026-03-16,General_Inquiry,6.7,0
C0047994,2025-11-10,General_Inquiry,6.8,0
C0035849,2026-01-14,Technical_Support,20.2,0
C0046426,2025-11-19,Technical_Support,5.5,0
C0011579,2026-03-11,Sales,9.5,0
C0015184,2026-01-30,Billing,7.4,1
C0001411,2026-02-13,Billing,9.4,1
C0046290,2026-03-13,Mobile_Support,13.8,0
C0015874,2025-12-09,Technical_Support,21.2,0
C0046237,2025-10-19,Billing,5.5,1
C0007595,2026-02-15,General_Inquiry,7.4,1
C0039574,2026-02-19,Sales,12.2,1
C0014819,2026-03-27,Mobile_Support,10.0,0
C0019824,2026-01-18,General_Inquiry,7.1,0
C0035273,2026-03-05,Technical_Support,10.5,1
C0006524,2026-02-26,Technical_Support,16.4,0
C0046431,2025-12-07,Technical_Support,14.1,1
C0034448,2026-01-19,General_Inquiry,6.7,0
C0030577,2025-10-15,Technical_Support,12.4,0
C0005705,2026-01-29,Retention,10.1,1
C0013507,2025-11-11,Sales,14.0,0
C0028683,2026-03-30,Technical_Support,7.5,0
C0043780,2025-11-16,Technical_Support,21.1,0
C0031877,2026-02-08,Mobile_Support,10.8,1
C0007308,2026-01-22,Technical_Support,13.3,1
C0000670,2025-11-02,Mobile_Support,10.1,0
C0030174,2026-01-23,Technical_Support,12.7,0
C0037347,2025-10-14,Billing,8.6,0
C0027058,2025-11-29,Technical_Support,20.1,0
C0026906,2026-02-06,Billing,7.5,0
C0001791,2025-10-29,Technical_Support,1.0,0
C0007752,2026-01-18,Billing,3.6,0
C0023844,2025-10-17,Billing,12.4,0
C0001701,2025-12-06,Billing,7.5,0
C0023098,2025-10-29,Technical_Support,20.4,0
C0045803,2026-01-15,Billing,5.8,0
C0045033,2026-03-09,Sales,10.1,0
C0021359,2025-12-23,Retention,1.4,1
C0007404,2025-12-05,Billing,15.4,1
C0006559,2025-11-17,Billing,13.2,0
C0004904,2025-10-26,Mobile_Support,10.2,0
C0020949,2025-12-30,Retention,12.7,1
C0028180,2025-11-22,Technical_Support,15.8,1
C0004946,2026-01-11,Billing,9.9,1
C0013334,2026-01-26,Billing,8.0,1
C0047110,2026-03-15,Mobile_Support,11.0,0
C0019732,2026-01-27,Billing,5.7,0
C0037399,2026-01-29,General_Inquiry,5.5,1
C0038996,2026-03-08,General_Inquiry,5.9,1
C0048486,2025-10-28,Billing,11.0,0
C0002307,2026-02-25,Technical_Support,13.4,1
C0032859,2026-03-30,Technical_Support,14.1,1
C0013822,2026-02-12,Billing,5.4,0
C0010886,2026-01-06,Retention,14.3,0
C0039620,2026-02-18,Billing,5.8,0
C0036868,2026-03-16,General_Inquiry,9.0,0
C0009643,2025-12-12,Sales,4.2,0
C0018174,2026-02-13,Retention,31.6,0
C0044163,2026-01-24,Billing,4.6,0
C0032393,2026-03-19,Mobile_Support,7.5,0
C0047889,2026-03-10,Billing,4.7,1
C0043236,2026-02-24,Billing,10.5,0
C0011914,2025-10-17,Sales,6.5,0
C0046024,2025-11-16,Billing,4.4,0
C0030698,2026-03-12,Sales,10.7,1
C0041200,2026-02-09,Billing,6.5,0
C0036709,2025-10-31,Retention,27.1,0
C0014440,2025-10-14,Billing,5.6,1
C0006065,2025-10-22,Billing,5.5,0
C0034728,2026-01-18,Technical_Support,14.1,0
C0012450,2026-01-04,Billing,6.5,1
C0047103,2025-11-23,Sales,10.6,0
C0009943,2026-03-19,General_Inquiry,3.8,0
C0034007,2026-03-30,Sales,11.4,0
C0037270,2025-11-11,Technical_Support,20.3,1
C0045407,2026-01-29,Billing,7.9,1
C0041059,2026-01-14,Billing,9.1,0
C0033284,2025-12-28,Technical_Support,14.8,0
C0017195,2025-11-06,Billing,5.5,0
C0047766,2026-02-01,Retention,20.3,1
C0036975,2025-11-24,Billing,9.8,0
C0029950,2026-03-05,Billing,6.0,0
C0047115,2025-10-29,Technical_Support,12.2,1
C0005217,2025-11-12,Technical_Support,9.8,1
C0037026,2026-01-09,Technical_Support,8.5,0
C0022321,2026-01-21,Sales,4.6,1
C0041051,2026-01-25,Retention,7.2,1
C0000751,2026-03-03,General_Inquiry,4.7,0
C0020236,2026-02-26,Technical_Support,15.0,0
C0025245,2025-11-08,Sales,9.0,1
C0023050,2026-03-20,Sales,9.9,0
C0018314,2025-11-08,Sales,13.9,0
C0020645,2025-11-05,Billing,11.3,0
C0024618,2025-10-06,Technical_Support,15.5,1
C0023796,2026-03-06,Retention,6.2,0
C0045828,2026-02-08,Sales,4.2,1
C0039839,2026-01-10,General_Inquiry,6.9,1
C0039313,2026-03-30,Technical_Support,2.7,1
C0003884,2026-03-24,Billing,11.5,1
C0047633,2025-12-31,Billing,15.1,0
C0034970,2026-01-16,Billing,16.0,0
C0049960,2026-01-12,Technical_Support,7.3,1
C0009117,2025-12-18,Billing,4.3,1
C0049510,2025-12-19,Billing,9.6,0
C0004284,2025-11-07,Billing,9.2,1
C0016522,2025-12-29,Technical_Support,10.6,0
C0025128,2025-10-12,Technical_Support,15.3,1
C0038290,2026-01-17,Billing,4.1,0
C0030211,2026-02-17,General_Inquiry,5.0,1
C0048822,2026-01-10,Technical_Support,25.0,1
C0010633,2026-03-10,Sales,5.2,0
C0023394,2025-11-03,Sales,13.2,0
C0041252,2025-11-21,Technical_Support,13.9,1
C0004484,2026-02-27,Billing,11.7,0
C0029301,2025-12-05,Technical_Support,11.9,0
C0019579,2026-03-03,Billing,8.2,0
C0009092,2026-03-01,Billing,12.0,1
C0046455,2026-01-20,Billing,3.6,1
C0042869,2025-11-11,Billing,8.1,1
C0007160,2026-03-21,Retention,16.0,0
C0033020,2025-10-31,Technical_Support,14.9,1
C0007107,2025-10-15,Technical_Support,21.5,1
C0031037,2026-01-12,Billing,7.0,0
C0044852,2026-01-19,General_Inquiry,2.8,1
C0028540,2025-12-29,Retention,13.6,0
C0012261,2026-02-16,Retention,43.9,1
C0000962,2025-11-28,Sales,3.8,0
C0032457,2025-10-22,Sales,10.4,0
C0030118,2026-02-14,Technical_Support,10.2,1
C0029775,2026-02-23,Billing,8.5,1
C0005442,2025-10-17,Billing,6.8,0
C0032822,2025-12-26,Billing,5.1,1
C0026903,2025-12-04,Technical_Support,14.0,1
C0017672,2026-03-08,Billing,8.5,0
C0011549,2025-10-28,Sales,4.3,0
C0030920,2025-12-07,Mobile_Support,7.7,1
C0019401,2025-10-03,Sales,8.1,1
C0000193,2026-01-23,Sales,4.0,0
C0047623,2025-12-27,Retention,21.6,0
C0006996,2026-03-27,Technical_Support,14.2,1
C0007699,2025-12-31,General_Inquiry,9.0,1
C0041551,2026-02-22,General_Inquiry,3.6,1
C0038824,2026-01-07,Sales,7.4,0
C0035510,2026-01-11,Technical_Support,14.7,1
C0011412,2026-03-04,Retention,13.2,0
C0027634,2025-10-01,General_Inquiry,3.5,1
C0040851,2026-01-19,Technical_Support,16.7,1
C0027988,2026-01-04,General_Inquiry,8.8,0
C0012732,2025-10-31,Retention,29.0,0
C0020208,2025-11-19,Technical_Support,12.0,1
C0018991,2025-10-12,Technical_Support,8.5,0
C0014681,2025-12-22,General_Inquiry,3.1,0
C0012750,2026-01-08,Billing,11.6,0
C0004851,2025-10-22,Technical_Support,6.1,0
C0024113,2026-03-28,Technical_Support,13.5,1
C0007636,2026-03-01,Sales,15.0,1
C0041404,2026-01-13,Technical_Support,15.8,0
C0048255,2026-03-05,Technical_Support,6.4,0
C0001338,2025-10-31,Retention,20.9,0
C0049205,2025-10-23,Sales,10.2,0
C0014083,2025-11-14,Billing,9.4,1
C0011576,2026-03-16,Technical_Support,9.9,1
C0029719,2025-11-20,Technical_Support,17.0,1
C0039695,2025-12-08,Retention,7.7,0
C0016058,2026-03-10,Billing,8.2,1
C0046793,2025-10-01,Mobile_Support,8.7,1
C0016840,2026-01-03,Technical_Support,7.7,1
C0040295,2026-03-31,Billing,6.5,0
C0023909,2025-11-27,Technical_Support,14.4,0
C0001022,2025-11-30,General_Inquiry,8.7,0
C0048746,2025-12-20,General_Inquiry,2.7,0
C0031631,2025-11-28,Technical_Support,23.3,1
