customer_id,zip,tenure_months,product_tier,monthly_revenue,has_mobile,clv
C0004732,38113,61,Basic_100Mbps,59.49,0,2706.83
C0004733,21797,23,Standard_300Mbps,56.29,1,3097.5
C0004734,58060,21,Gigabit_Pro_2000Mbps,150.89,1,7938.41
C0004735,14644,10,Gigabit_1000Mbps,73.2,0,4123.98
C0004736,23944,34,Standard_300Mbps,63.33,1,2789.24
C0004737,99034,5,Gigabit_1000Mbps,83.15,1,5208.07
C0004738,70548,57,Gigabit_1000Mbps,101.91,1,4612.1
C0004739,42290,27,Standard_300Mbps,55.55,1,2672.14
C0004740,53384,67,Standard_300Mbps,69.24,0,3225.04
C0004741,35401,24,Gigabit_1000Mbps,117.56,0,6057.21
C0004742,94681,12,Standard_300Mbps,68.94,0,3868.82
C0004743,65704,1,Basic_100Mbps,55.72,0,3817.56
C0004744,44918,19,Performance_500Mbps,78.35,1,4392.74
C0004745,23801,105,Gigabit_1000Mbps,83.64,1,2805.93
C0004746,73118,65,Basic_100Mbps,50.82,0,1907.91
C0004747,65058,232,Gigabit_1000Mbps,107.76,0,1293.12
C0004748,57668,6,Standard_300Mbps,83.21,0,5175.33
C0004749,53616,36,Gigabit_Pro_2000Mbps,128.33,0,6977.02
C0004750,27636,5,Basic_100Mbps,59.77,0,3206.21
C0004751,57943,84,Standard_300Mbps,55.82,0,2109.63
C0004752,41092,15,Basic_100Mbps,45.51,0,2397.2
C0004753,84437,80,Standard_300Mbps,74.09,0,1858.52
C0004754,80363,8,Standard_300Mbps,64.08,0,3577.81
C0004755,44939,6,Performance_500Mbps,91.43,1,4714.1
C0004756,53616,7,Basic_100Mbps,42.14,0,2819.94
C0004757,36218,54,Gigabit_1000Mbps,94.03,0,3326.18
C0004758,42052,71,Basic_100Mbps,50.68,0,1828.02
C0004759,20239,1,Basic_100Mbps,57.78,0,3249.36
C0004760,70317,5,Basic_100Mbps,55.03,0,3782.29
C0004761,25464,1,Gigabit_1000Mbps,103.04,1,5581.48
C0004762,41092,2,Gigabit_1000Mbps,91.26,0,5097.7
C0004763,49965,3,Standard_300Mbps,69.45,0,4078.79
C0004764,55443,12,Performance_500Mbps,82.6,0,5231.54
C0004765,94492,8,Basic_100Mbps,39.27,1,2492.28
C0004766,11957,39,Basic_100Mbps,66.09,0,2980.88
C0004767,33562,216,Gigabit_1000Mbps,121.48,1,1457.76
C0004768,84155,38,Standard_300Mbps,59.57,0,2905.58
C0004769,49849,1,Gigabit_1000Mbps,102.36,0,6222.33
C0004770,20239,5,Performance_500Mbps,81.3,0,4219.36
C0004771,42290,4,Standard_300Mbps,71.0,0,3854.59
C0004772,71413,19,Standard_300Mbps,75.31,0,4322.31
C0004773,45413,11,Standard_300Mbps,68.71,0,4463.86
C0004774,26899,119,Gigabit_1000Mbps,128.83,0,5247.14
C0004775,43102,6,Gigabit_Pro_2000Mbps,140.19,0,6520.1
C0004776,48002,39,Gigabit_1000Mbps,101.98,0,4189.16
C0004777,32658,6,Basic_100Mbps,45.61,1,3099.1
C0004778,84185,28,Standard_300Mbps,68.89,1,3838.37
C0004779,85846,1,Standard_300Mbps,91.46,0,5276.83
C0004780,55443,1,Basic_100Mbps,53.21,0,2893.21
C0004781,50859,1,Standard_300Mbps,73.19,0,4410.51
C0004782,55408,6,Standard_300Mbps,67.41,1,3554.54
C0004783,71226,1,Standard_300Mbps,72.98,0,4287.29
C0004784,25352,24,Gigabit_Pro_2000Mbps,143.55,1,7910.19
C0004785,30476,17,Basic_100Mbps,53.88,1,3219.26
C0004786,58915,2,Standard_300Mbps,58.58,0,2925.81
C0004787,41592,2,Standard_300Mbps,81.24,0,4488.94
C0004788,67946,53,Standard_300Mbps,64.75,0,2712.34
C0004789,91235,1,Basic_100Mbps,50.6,0,3782.8
C0004790,64760,90,Basic_100Mbps,53.51,0,1690.27
C0004791,92139,16,Standard_300Mbps,73.64,0,5042.21
C0004792,76339,5,Gigabit_1000Mbps,72.25,0,4303.95
C0004793,12914,71,Standard_300Mbps,82.01,1,3700.18
C0004794,11967,15,Standard_300Mbps,67.95,0,3603.47
C0004795,82951,30,Performance_500Mbps,88.18,1,4933.17
C0004796,82563,24,Standard_300Mbps,60.34,0,3194.86
C0004797,61397,32,Standard_300Mbps,69.84,0,3593.57
C0004798,70169,7,Basic_100Mbps,45.52,0,2655.62
C0004799,82925,18,Standard_300Mbps,69.68,0,3826.69
C0004800,14493,12,Gigabit_Pro_2000Mbps,104.44,0,5455.92
C0004801,33562,53,Standard_300Mbps,81.82,0,4120.02
C0004802,39262,55,Performance_500Mbps,108.91,0,4815.45
C0004803,69363,185,Basic_100Mbps,58.64,0,775.89
C0004804,64810,231,Basic_100Mbps,53.2,0,638.4
C0004805,91235,3,Gigabit_1000Mbps,92.83,0,5692.56
C0004806,36136,22,Basic_100Mbps,36.07,1,1924.2
C0004807,74546,49,Performance_500Mbps,104.19,0,4223.81
C0004808,46443,40,Performance_500Mbps,89.5,0,4641.15
C0004809,44535,23,Standard_300Mbps,62.31,0,2982.24
C0004810,72904,3,Basic_100Mbps,49.63,0,2834.26
C0004811,15712,22,Gigabit_1000Mbps,85.11,1,4051.21
C0004812,97554,112,Standard_300Mbps,59.45,0,2290.26
C0004813,11739,20,Standard_300Mbps,71.69,0,3692.53
C0004814,55883,1,Standard_300Mbps,62.42,0,4044.24
C0004815,21747,18,Performance_500Mbps,84.2,0,3901.25
C0004816,72611,22,Basic_100Mbps,45.44,0,2531.01
C0004817,46830,48,Standard_300Mbps,63.14,0,2692.55
C0004818,82345,9,Standard_300Mbps,61.14,1,3304.19
C0004819,71228,31,Standard_300Mbps,78.63,0,4429.37
C0004820,26899,6,Standard_300Mbps,69.63,0,3776.9
C0004821,50623,34,Basic_100Mbps,42.21,0,2153.41
C0004822,74546,26,Basic_100Mbps,47.75,0,2545.76
C0004823,99577,70,Basic_100Mbps,55.06,1,2709.75
C0004824,36970,22,Basic_100Mbps,47.39,0,2428.45
C0004825,14200,12,Gigabit_1000Mbps,113.94,1,6451.63
C0004826,92374,27,Standard_300Mbps,69.72,0,3654.03
C0004827,33693,29,Standard_300Mbps,73.49,1,3499.99
C0004828,25464,3,Basic_100Mbps,47.07,0,2759.84
C0004829,85422,30,Gigabit_Pro_2000Mbps,154.0,0,7560.12
C0004830,82345,42,Standard_300Mbps,84.67,0,3893.65
C0004831,43102,77,Performance_500Mbps,85.23,0,2745.43
C0004832,21747,8,Standard_300Mbps,67.16,0,4024.36
C0004833,62104,21,Basic_100Mbps,50.28,0,3127.33
C0004834,44517,2,Standard_300Mbps,68.45,0,4358.12
C0004835,53486,6,Performance_500Mbps,87.75,1,5516.15
C0004836,78102,93,Gigabit_1000Mbps,78.54,0,3025.09
C0004837,71934,100,Basic_100Mbps,55.03,0,1739.8
C0004838,92374,1,Basic_100Mbps,46.57,0,2463.25
C0004839,70317,27,Standard_300Mbps,73.92,0,3547.59
C0004840,78102,5,Standard_300Mbps,64.45,1,3663.66
C0004841,11957,43,Basic_100Mbps,45.08,0,2596.34
C0004842,81299,35,Performance_500Mbps,91.23,0,4884.99
C0004843,76290,26,Basic_100Mbps,42.8,0,1912.36
C0004844,16607,26,Basic_100Mbps,45.08,0,2573.74
C0004845,92139,34,Performance_500Mbps,81.69,0,4734.75
C0004846,25464,20,Performance_500Mbps,95.73,0,6002.94
C0004847,49226,47,Gigabit_Pro_2000Mbps,116.49,0,5094.71
C0004848,77328,44,Standard_300Mbps,73.23,0,4243.71
C0004849,39367,14,Basic_100Mbps,34.82,0,1657.58
C0004850,81963,45,Standard_300Mbps,64.16,0,2535.85
C0004851,84437,15,Gigabit_1000Mbps,96.23,0,5048.79
C0004852,23394,31,Gigabit_Pro_2000Mbps,168.53,1,7996.17
C0004853,14646,8,Gigabit_Pro_2000Mbps,110.64,1,5302.97
C0004854,21551,13,Standard_300Mbps,78.42,0,4084.51
C0004855,82951,8,Gigabit_1000Mbps,77.67,1,4049.74
C0004856,82565,162,Gigabit_1000Mbps,106.04,0,2388.46
C0004857,54807,34,Performance_500Mbps,80.69,1,4339.05
C0004858,97173,40,Performance_500Mbps,66.94,1,3064.81
C0004859,20943,36,Basic_100Mbps,59.97,0,2935.64
C0004860,21747,1,Standard_300Mbps,75.34,0,5067.99
C0004861,49849,45,Basic_100Mbps,46.46,0,2491.6
C0004862,55883,54,Standard_300Mbps,82.04,0,3738.71
C0004863,96952,14,Basic_100Mbps,47.2,0,2884.36
C0004864,49756,31,Basic_100Mbps,45.14,0,2476.42
C0004865,20366,1,Basic_100Mbps,57.78,1,3247.91
C0004866,58915,8,Performance_500Mbps,91.47,1,5822.79
C0004867,21864,7,Performance_500Mbps,70.33,1,4104.89
C0004868,46443,10,Standard_300Mbps,71.44,0,4135.12
C0004869,49849,17,Basic_100Mbps,49.07,0,2965.35
C0004870,61397,8,Gigabit_1000Mbps,120.7,0,7904.14
C0004871,70755,9,Standard_300Mbps,67.09,0,3915.99
C0004872,14200,112,Performance_500Mbps,75.87,1,3011.88
C0004873,69363,10,Performance_500Mbps,92.23,1,5771.78
C0004874,16607,30,Performance_500Mbps,98.04,1,5227.08
C0004875,50682,37,Performance_500Mbps,79.53,0,4730.92
C0004876,46443,13,Gigabit_1000Mbps,109.06,0,6001.48
C0004877,23944,2,Performance_500Mbps,85.33,0,5526.27
C0004878,65704,23,Gigabit_Pro_2000Mbps,104.5,1,6268.17
C0004879,74521,162,Performance_500Mbps,97.36,1,2325.45
C0004880,21437,12,Standard_300Mbps,64.82,0,3547.3
C0004881,50550,1,Gigabit_Pro_2000Mbps,112.76,0,7177.69
C0004882,82925,57,Performance_500Mbps,84.0,0,3809.41
C0004883,53486,10,Basic_100Mbps,46.8,0,2548.6
C0004884,44517,68,Basic_100Mbps,45.56,1,2053.87
C0004885,44145,10,Gigabit_Pro_2000Mbps,115.61,0,6330.47
C0004886,33693,73,Standard_300Mbps,65.43,1,2537.9
C0004887,43481,88,Gigabit_1000Mbps,116.8,1,4406.13
C0004888,33562,31,Performance_500Mbps,66.71,0,3854.9
C0004889,54807,64,Gigabit_Pro_2000Mbps,103.41,0,4455.26
C0004890,99577,72,Basic_100Mbps,54.7,0,1843.07
C0004891,63402,15,Standard_300Mbps,75.24,0,4930.83
C0004892,58060,38,Gigabit_1000Mbps,94.62,1,4470.78
C0004893,72904,33,Basic_100Mbps,54.89,0,2910.33
C0004894,70548,20,Standard_300Mbps,86.87,0,4861.26
C0004895,96952,50,Standard_300Mbps,79.79,1,3780.45
C0004896,11957,22,Standard_300Mbps,68.27,0,3494.5
C0004897,82345,11,Gigabit_1000Mbps,78.3,1,5147.45
C0004898,63402,11,Gigabit_1000Mbps,113.55,0,6997.21
C0004899,99179,1,Standard_300Mbps,74.79,0,3892.94
C0004900,39262,2,Gigabit_1000Mbps,80.26,1,4988.54
C0004901,95873,5,Standard_300Mbps,103.37,0,6907.18
C0004902,39460,44,Basic_100Mbps,58.62,1,2937.31
C0004903,66911,4,Standard_300Mbps,65.15,0,3991.33
C0004904,59214,8,Gigabit_1000Mbps,105.09,0,5567.67
C0004905,70968,23,Gigabit_1000Mbps,106.2,1,6266.16
C0004906,21797,14,Gigabit_Pro_2000Mbps,130.42,0,7434.73
C0004907,55408,54,Gigabit_1000Mbps,76.98,1,3708.23
C0004908,94492,3,Basic_100Mbps,47.54,0,2943.53
C0004909,38022,144,Standard_300Mbps,60.89,0,850.05
C0004910,75244,62,Basic_100Mbps,47.14,0,2383.75
C0004911,14644,24,Standard_300Mbps,50.8,0,2510.18
C0004912,12914,4,Gigabit_Pro_2000Mbps,139.55,0,8175.26
C0004913,40418,3,Gigabit_1000Mbps,119.44,0,7222.39
C0004914,70755,6,Standard_300Mbps,68.29,0,4293.11
C0004915,84185,7,Performance_500Mbps,102.55,1,5338.68
C0004916,42052,50,Gigabit_1000Mbps,109.41,0,5208.01
C0004917,53616,129,Gigabit_1000Mbps,96.95,0,2762.83
C0004918,39460,50,Performance_500Mbps,74.01,0,3287.86
C0004919,20366,52,Performance_500Mbps,65.41,0,2363.68
C0004920,91235,105,Basic_100Mbps,47.02,0,1308.32
C0004921,64874,3,Basic_100Mbps,58.56,0,3432.97
C0004922,64745,3,Standard_300Mbps,84.9,0,4184.13
C0004923,44145,81,Standard_300Mbps,68.22,0,2869.78
C0004924,39367,28,Gigabit_1000Mbps,89.47,1,5095.65
C0004925,55443,10,Performance_500Mbps,67.34,0,3950.54
C0004926,96473,8,Gigabit_1000Mbps,108.68,1,6501.42
C0004927,66347,33,Gigabit_1000Mbps,101.2,0,4891.29
C0004928,26270,36,Standard_300Mbps,63.82,0,2855.07
C0004929,95846,51,Gigabit_1000Mbps,104.53,1,5017.91
C0004930,21747,37,Basic_100Mbps,51.46,1,2755.72
C0004931,39367,45,Standard_300Mbps,79.27,0,3674.43
C0004932,18342,45,Basic_100Mbps,60.78,0,2447.91
C0004933,90971,1,Basic_100Mbps,34.13,0,2147.48
C0004934,12914,44,Performance_500Mbps,95.85,0,4787.93
C0004935,11739,6,Standard_300Mbps,68.35,0,4498.71
C0004936,20943,25,Performance_500Mbps,71.46,0,3888.26
C0004937,72904,10,Basic_100Mbps,40.44,0,2477.68
C0004938,70755,41,Performance_500Mbps,82.73,1,4914.28
C0004939,44145,12,Standard_300Mbps,73.02,0,5003.07
C0004940,10348,87,Standard_300Mbps,66.06,0,2307.56
C0004941,58648,1,Basic_100Mbps,44.69,0,2872.35
C0004942,55883,23,Standard_300Mbps,59.52,0,3236.66
C0004943,81021,20,Basic_100Mbps,54.36,0,2795.83
C0004944,15642,7,Gigabit_1000Mbps,119.65,0,6934.99
C0004945,44918,2,Standard_300Mbps,79.93,0,4410.97
C0004946,30476,9,Standard_300Mbps,72.89,0,4265.53
C0004947,64810,4,Standard_300Mbps,69.5,0,4421.24
C0004948,36136,7,Standard_300Mbps,67.78,0,3720.68
C0004949,45413,70,Standard_300Mbps,62.47,0,2596.67
C0004950,70755,46,Gigabit_1000Mbps,91.82,1,5116.24
C0004951,91235,5,Basic_100Mbps,44.66,0,2463.32
C0004952,50859,83,Basic_100Mbps,58.02,0,2051.66
C0004953,53616,78,Performance_500Mbps,72.4,0,3371.45
C0004954,47558,10,Standard_300Mbps,65.23,1,3791.55
C0004955,44145,1,Standard_300Mbps,83.74,1,5329.12
C0004956,69374,42,Basic_100Mbps,49.52,0,2372.41
C0004957,49226,31,Standard_300Mbps,66.18,0,3013.15
C0004958,11957,16,Gigabit_1000Mbps,108.59,1,6483.89
C0004959,39661,1,Performance_500Mbps,94.36,0,6192.66
C0004960,55883,5,Gigabit_1000Mbps,97.89,1,6506.92
C0004961,18775,33,Basic_100Mbps,46.82,1,2657.73
C0004962,39262,40,Gigabit_1000Mbps,93.46,1,4816.25
C0004963,77889,8,Standard_300Mbps,60.24,0,3684.66
C0004964,24944,21,Basic_100Mbps,49.05,0,2677.88
C0004965,90631,74,Gigabit_1000Mbps,99.57,0,4733.68
C0004966,45413,9,Standard_300Mbps,51.47,0,3477.28
C0004967,76290,74,Performance_500Mbps,80.66,0,3304.7
C0004968,37754,12,Standard_300Mbps,66.11,0,3782.58
C0004969,22457,70,Performance_500Mbps,78.08,0,3210.11
C0004970,44535,31,Standard_300Mbps,67.44,0,3857.74
C0004971,74546,50,Performance_500Mbps,82.46,0,3718.78
C0004972,89248,14,Standard_300Mbps,68.52,0,3739.25
C0004973,53616,5,Gigabit_Pro_2000Mbps,153.27,1,8608.61
C0004974,19147,5,Gigabit_Pro_2000Mbps,116.16,0,7248.07
C0004975,89248,6,Standard_300Mbps,70.55,0,3972.48
C0004976,99820,8,Gigabit_1000Mbps,86.4,0,5444.88
C0004977,84155,77,Performance_500Mbps,95.75,1,3916.97
C0004978,63870,24,Standard_300Mbps,74.46,0,4286.35
C0004979,23394,8,Performance_500Mbps,82.85,0,4568.16
C0004980,67946,35,Performance_500Mbps,75.01,0,4082.21
C0004981,82951,3,Basic_100Mbps,44.51,0,2720.58
C0004982,71226,7,Standard_300Mbps,72.61,0,4104.08
C0004983,92391,29,Basic_100Mbps,45.45,0,2407.78
C0004984,32768,23,Performance_500Mbps,64.92,1,3568.42
C0004985,40418,9,Performance_500Mbps,95.37,0,4891.89
C0004986,82563,1,Basic_100Mbps,58.67,0,3642.03
C0004987,32768,33,Performance_500Mbps,68.9,1,3554.52
C0004988,72904,78,Gigabit_Pro_2000Mbps,98.62,1,3526.87
C0004989,71226,52,Basic_100Mbps,63.16,0,2686.44
C0004990,66347,8,Basic_100Mbps,64.91,1,3632.06
C0004991,58060,43,Standard_300Mbps,66.84,0,3413.06
C0004992,70968,9,Basic_100Mbps,55.54,0,3460.55
C0004993,80959,52,Performance_500Mbps,82.89,0,4364.18
C0004994,44517,50,Standard_300Mbps,60.64,0,2450.51
C0004995,90971,8,Standard_300Mbps,71.76,1,4319.98
C0004996,49226,1,Basic_100Mbps,47.15,0,2425.03
C0004997,38022,26,Gigabit_1000Mbps,93.96,1,4725.74
C0004998,76339,35,Gigabit_1000Mbps,131.2,0,7807.12
C0004999,55408,11,Basic_100Mbps,57.3,0,2813.87
C0005000,84338,19,Standard_300Mbps,82.9,0,3844.39
C0005001,62104,22,Standard_300Mbps,89.34,1,4537.7
C0005002,85846,46,Standard_300Mbps,90.06,0,4245.42
C0005003,70548,7,Performance_500Mbps,87.49,0,5121.51
C0005004,59214,3,Gigabit_1000Mbps,113.53,1,6445.37
C0005005,91235,11,Basic_100Mbps,50.82,0,2667.88
C0005006,70434,24,Performance_500Mbps,79.97,0,4401.27
C0005007,38047,5,Standard_300Mbps,81.99,1,5231.09
C0005008,45413,9,Performance_500Mbps,81.99,0,4764.44
C0005009,74546,24,Gigabit_1000Mbps,114.38,0,5931.1
C0005010,84437,46,Gigabit_1000Mbps,113.16,1,5415.42
C0005011,99196,1,Gigabit_Pro_2000Mbps,127.72,0,7964.94
C0005012,11739,30,Performance_500Mbps,72.92,1,3178.05
C0005013,71413,17,Standard_300Mbps,87.11,1,5183.24
C0005014,14646,29,Gigabit_1000Mbps,87.88,1,4897.56
C0005015,53486,36,Standard_300Mbps,72.78,0,3586.73
C0005016,20943,1,Performance_500Mbps,88.1,0,5207.37
C0005017,81299,27,Gigabit_1000Mbps,93.7,0,5763.85
C0005018,49756,104,Standard_300Mbps,68.72,0,2298.92
C0005019,82954,19,Gigabit_1000Mbps,85.58,1,5660.27
C0005020,70755,87,Standard_300Mbps,80.86,1,3324.36
C0005021,54807,128,Standard_300Mbps,69.32,0,2053.8
C0005022,33562,34,Standard_300Mbps,70.5,0,3824.92
C0005023,65704,26,Gigabit_Pro_2000Mbps,115.19,0,5270.6
C0005024,42290,53,Performance_500Mbps,80.61,0,3154.6
C0005025,99034,56,Performance_500Mbps,65.7,0,3106.05
C0005026,21864,35,Gigabit_Pro_2000Mbps,126.36,1,6908.89
C0005027,82481,1,Standard_300Mbps,73.41,0,3863.04
C0005028,96952,38,Standard_300Mbps,69.32,0,3972.36
C0005029,58915,76,Standard_300Mbps,87.59,0,3875.33
C0005030,99196,2,Basic_100Mbps,36.72,0,2153.34
C0005031,85846,12,Basic_100Mbps,47.85,0,3022.45
C0005032,82565,70,Standard_300Mbps,62.76,0,2578.05
C0005033,57943,35,Standard_300Mbps,60.02,0,2911.12
C0005034,71094,4,Gigabit_Pro_2000Mbps,104.75,0,6205.99
C0005035,21437,32,Basic_100Mbps,49.84,0,2499.16
C0005036,97173,34,Basic_100Mbps,44.14,0,2056.06
C0005037,28094,4,Performance_500Mbps,100.36,1,5499.0
C0005038,70755,6,Performance_500Mbps,103.64,0,6319.35
C0005039,85846,31,Basic_100Mbps,42.06,1,2065.6
C0005040,74521,19,Basic_100Mbps,49.55,1,2372.28
C0005041,15642,9,Standard_300Mbps,80.76,1,4611.02
C0005042,50623,35,Standard_300Mbps,69.41,1,3357.59
C0005043,95873,4,Performance_500Mbps,103.46,0,6151.81
C0005044,76339,4,Gigabit_1000Mbps,122.86,0,6968.18
C0005045,95590,1,Standard_300Mbps,51.84,0,3612.8
C0005046,96434,38,Standard_300Mbps,82.31,0,3801.36
C0005047,36872,96,Performance_500Mbps,72.55,0,2565.1
C0005048,66911,1,Basic_100Mbps,56.24,0,3225.83
C0005049,90631,18,Performance_500Mbps,94.08,0,5341.45
C0005050,96952,6,Standard_300Mbps,68.78,0,4602.36
C0005051,76339,37,Standard_300Mbps,85.91,0,4838.13
C0005052,77328,21,Performance_500Mbps,74.88,0,4345.09
C0005053,42290,32,Basic_100Mbps,47.31,0,2285.32
C0005054,55883,66,Standard_300Mbps,61.55,0,2820.84
C0005055,46443,30,Performance_500Mbps,72.83,1,3712.37
C0005056,94492,27,Standard_300Mbps,59.47,1,3540.7
C0005057,99179,5,Gigabit_1000Mbps,110.85,1,6369.35
C0005058,44939,22,Standard_300Mbps,68.4,1,3889.12
C0005059,78102,35,Performance_500Mbps,74.03,0,4293.15
C0005060,21747,44,Performance_500Mbps,81.64,0,4112.03
C0005061,79069,3,Gigabit_1000Mbps,96.16,1,5317.83
C0005062,84147,41,Gigabit_Pro_2000Mbps,152.26,1,9332.68
C0005063,20366,7,Gigabit_Pro_2000Mbps,114.86,0,6371.3
C0005064,91235,38,Basic_100Mbps,32.51,0,1717.24
C0005065,44918,11,Gigabit_1000Mbps,92.51,0,4656.59
C0005066,62104,32,Performance_500Mbps,98.51,1,4937.02
C0005067,33314,6,Performance_500Mbps,96.28,1,6451.62
C0005068,99577,116,Basic_100Mbps,41.91,0,1079.53
C0005069,70755,43,Basic_100Mbps,50.82,0,2342.84
C0005070,94492,10,Standard_300Mbps,73.57,0,5054.13
C0005071,25352,64,Standard_300Mbps,61.72,0,2536.97
C0005072,94681,113,Standard_300Mbps,73.45,0,2062.2
C0005073,40418,28,Standard_300Mbps,69.42,0,3429.11
C0005074,21931,15,Performance_500Mbps,73.73,0,4394.18
C0005075,21797,7,Gigabit_Pro_2000Mbps,131.89,0,8785.38
C0005076,66347,34,Gigabit_Pro_2000Mbps,135.61,0,6973.49
C0005077,64760,10,Gigabit_1000Mbps,97.44,1,5412.69
C0005078,33562,78,Basic_100Mbps,40.42,0,1578.81
C0005079,50623,11,Basic_100Mbps,60.5,0,3179.73
C0005080,99082,4,Standard_300Mbps,75.68,0,4077.85
C0005081,90971,161,Standard_300Mbps,66.14,1,1491.52
C0005082,37754,17,Standard_300Mbps,82.98,0,4375.38
C0005083,21797,38,Performance_500Mbps,67.01,0,3675.56
C0005084,82925,11,Basic_100Mbps,64.69,0,2740.4
C0005085,38864,10,Basic_100Mbps,47.93,0,3069.85
C0005086,48002,20,Gigabit_Pro_2000Mbps,117.9,0,5910.88
C0005087,44939,67,Basic_100Mbps,42.31,1,1967.76
C0005088,54744,29,Gigabit_1000Mbps,112.94,0,6595.91
C0005089,92391,26,Performance_500Mbps,84.44,0,4560.93
C0005090,95846,17,Standard_300Mbps,72.38,0,4272.8
C0005091,81021,10,Performance_500Mbps,83.42,1,4831.42
C0005092,84338,51,Standard_300Mbps,62.61,0,3552.6
C0005093,57943,1,Gigabit_Pro_2000Mbps,139.89,0,8637.92
C0005094,17727,99,Gigabit_1000Mbps,107.49,1,3163.09
C0005095,36970,52,Gigabit_1000Mbps,118.03,0,5491.56
C0005096,24086,13,Basic_100Mbps,45.95,0,2964.07
C0005097,76290,65,Standard_300Mbps,55.88,0,2312.75
C0005098,38047,14,Standard_300Mbps,82.88,0,4929.63
C0005099,90971,13,Standard_300Mbps,81.68,1,4629.68
C0005100,14646,13,Gigabit_Pro_2000Mbps,130.06,0,7393.92
C0005101,90631,18,Basic_100Mbps,62.85,1,3405.4
C0005102,76290,63,Standard_300Mbps,81.48,1,3245.42
C0005103,55408,10,Standard_300Mbps,63.81,0,3732.29
C0005104,35401,34,Standard_300Mbps,84.36,0,3918.66
C0005105,39460,6,Basic_100Mbps,63.62,0,4008.2
C0005106,71226,162,Performance_500Mbps,77.76,1,2320.88
C0005107,65058,9,Gigabit_1000Mbps,96.84,0,5742.69
C0005108,98559,64,Standard_300Mbps,77.23,1,3567.59
C0005109,70317,9,Performance_500Mbps,76.26,0,4277.56
C0005110,57668,21,Standard_300Mbps,77.42,0,4416.32
C0005111,48002,10,Standard_300Mbps,64.21,0,3722.54
C0005112,92139,48,Basic_100Mbps,49.11,0,2723.25
C0005113,84437,39,Basic_100Mbps,51.99,0,2337.79
C0005114,99196,4,Performance_500Mbps,86.49,1,5035.32
C0005115,24944,58,Gigabit_1000Mbps,120.72,0,5674.37
C0005116,96952,82,Gigabit_Pro_2000Mbps,112.75,0,4699.65
C0005117,81299,2,Basic_100Mbps,49.79,0,3505.31
C0005118,85422,3,Performance_500Mbps,77.0,1,4378.96
C0005119,50550,2,Basic_100Mbps,45.59,0,2328.81
C0005120,68710,10,Standard_300Mbps,61.1,0,3816.66
C0005121,20943,100,Standard_300Mbps,59.88,0,2742.54
C0005122,63402,7,Gigabit_1000Mbps,96.03,0,5747.98
C0005123,71228,117,Basic_100Mbps,53.06,0,2039.77
C0005124,80363,12,Standard_300Mbps,71.16,0,4596.51
C0005125,39661,53,Standard_300Mbps,87.65,0,3817.27
C0005126,31609,32,Standard_300Mbps,79.55,0,4605.03
C0005127,64760,9,Standard_300Mbps,53.04,0,2812.85
C0005128,80959,71,Standard_300Mbps,80.37,0,3198.57
C0005129,96952,1,Standard_300Mbps,67.96,0,4382.01
C0005130,21437,1,Gigabit_1000Mbps,96.56,1,5446.04
C0005131,39367,20,Standard_300Mbps,70.29,0,4046.79
C0005132,33823,19,Gigabit_1000Mbps,114.01,0,6381.95
C0005133,81963,38,Standard_300Mbps,62.14,0,2902.85
C0005134,71934,1,Basic_100Mbps,57.25,0,3334.02
C0005135,35401,41,Gigabit_Pro_2000Mbps,133.05,0,5885.59
C0005136,34725,28,Standard_300Mbps,74.88,0,4084.59
C0005137,97554,14,Basic_100Mbps,46.35,0,2352.65
C0005138,89248,23,Performance_500Mbps,70.19,0,3452.82
C0005139,71094,2,Basic_100Mbps,61.16,0,3344.92
C0005140,20366,21,Gigabit_1000Mbps,105.01,1,5850.97
C0005141,65058,28,Gigabit_1000Mbps,97.32,1,4807.18
C0005142,44517,37,Gigabit_Pro_2000Mbps,147.32,0,7670.12
C0005143,84147,1,Basic_100Mbps,54.16,0,3232.59
C0005144,22726,52,Basic_100Mbps,40.09,0,2236.36
C0005145,53616,12,Standard_300Mbps,71.96,1,3833.22
C0005146,38047,15,Basic_100Mbps,45.86,1,2926.17
C0005147,23801,49,Performance_500Mbps,91.68,1,3875.05
C0005148,71413,147,Standard_300Mbps,74.85,1,1287.97
C0005149,35401,28,Basic_100Mbps,40.64,0,2283.33
C0005150,77328,4,Basic_100Mbps,47.9,1,2317.39
C0005151,59214,36,Standard_300Mbps,65.61,0,3416.98
C0005152,90631,240,Standard_300Mbps,61.55,0,738.6
C0005153,81021,1,Gigabit_Pro_2000Mbps,147.66,1,8656.59
C0005154,97173,1,Standard_300Mbps,63.91,0,3451.73
C0005155,21797,21,Standard_300Mbps,53.22,1,3080.85
C0005156,46830,1,Gigabit_1000Mbps,88.76,1,5696.78
C0005157,43481,14,Standard_300Mbps,62.74,0,3348.19
C0005158,39367,8,Standard_300Mbps,82.12,0,4678.35
C0005159,71228,32,Basic_100Mbps,51.31,0,2567.46
C0005160,38047,8,Standard_300Mbps,56.68,0,2909.28
C0005161,38047,12,Standard_300Mbps,84.01,1,4469.22
C0005162,23394,99,Standard_300Mbps,80.35,0,2385.24
C0005163,82951,37,Gigabit_1000Mbps,110.95,1,5871.38
C0005164,78102,54,Basic_100Mbps,31.91,0,1599.75
C0005165,49849,27,Standard_300Mbps,71.22,0,3522.97
C0005166,33562,4,Performance_500Mbps,109.37,0,5699.11
C0005167,94492,21,Gigabit_1000Mbps,116.03,1,7286.06
